Date,Hora,Zone,Demand, temperatura, temperatura_aparente, precipitacion, humedad, velocidad_viento, radiacion_solar, nubosidad
28/02/2021,17,GSV,88.143,26,30,0,23.1,6.5,398.5,0
28/02/2021,18,GSV,87.403,26.1,26.7,0,25,6.1,207.6,0
28/02/2021,19,GSV,87.129,23.5,21.2,0,26.6,7.5,23.6,0
28/02/2021,20,GSV,93.641,21.1,17,0,23.6,7.2,0,0
28/02/2021,21,GSV,99.019,18,15.5,0,37.2,4.6,0,0
28/02/2021,22,GSV,97.265,17.6,15.4,0,49.3,3.8,0,0
28/02/2021,23,GSV,92.531,16.6,15.1,0,56.4,3.5,0,0
28/02/2021,24,GSV,86.166,16.2,15,0,60.3,3.6,0,0
01/03/2021,1,GSV,79.85,15.8,14.8,0,63.5,3.7,0,0
01/03/2021,2,GSV,76.061,15.6,14.6,0,63.2,3.7,0,0
01/03/2021,3,GSV,72.708,15.6,14.4,0,60.1,3.6,0,0
01/03/2021,4,GSV,70.996,15.6,14.2,0,55.8,3.7,0,0
01/03/2021,5,GSV,70.272,15.4,13.8,0,52.1,3.9,0,0
01/03/2021,6,GSV,70.531,15.3,13.4,0,46.4,4,0,0
01/03/2021,7,GSV,73.271,14.3,12.2,0,36.3,3.8,0,0
01/03/2021,8,GSV,76.494,14.3,12.5,0,33.8,3.9,38.2,0
01/03/2021,9,GSV,80.504,14.6,15.6,0,36.7,7.1,247.8,0
01/03/2021,10,GSV,86.646,17,19.4,0,28.5,9.3,466.2,0
01/03/2021,11,GSV,90.809,19.1,22.8,0,21.1,10.1,540.4,0
01/03/2021,12,GSV,92.375,19.1,24.9,0,21.4,9.3,584.6,0
01/03/2021,13,GSV,93.687,20.6,28.1,0,21.7,8.2,708.4,0
01/03/2021,14,GSV,93.491,23.8,31.3,0,18.8,9,740,0
01/03/2021,15,GSV,94.508,24.2,32.5,0,17.3,8.3,744.3,0
01/03/2021,16,GSV,96.241,25.9,32.8,0,13.7,7.8,679.7,0
01/03/2021,17,GSV,97.639,26,29.3,0,15.3,8.4,442.8,0
01/03/2021,18,GSV,96.685,23.9,24.7,0,19.9,8.7,216,0
01/03/2021,19,GSV,95.6,21.2,18.8,0,22,7.9,25.5,0
01/03/2021,20,GSV,101.445,19.2,15.2,0,24.8,6.7,0,0
01/03/2021,21,GSV,107.524,17.3,14.4,0,31.8,5.1,0,0
01/03/2021,22,GSV,103.973,16.3,14.1,0,46.4,3.7,0,0
01/03/2021,23,GSV,97.855,15.6,14.2,0,55.2,3.7,0,0
01/03/2021,24,GSV,88.997,15,14.1,0,62.8,3.4,0,0
02/03/2021,1,GSV,81.147,13.6,13.3,0,73.1,3.1,0,0
02/03/2021,2,GSV,75.954,13.1,12.9,0,78.3,3.2,0,0
02/03/2021,3,GSV,73.692,12.6,12.6,0,81.8,2.9,0,0
02/03/2021,4,GSV,72.372,12,12,0,83.8,2.6,0,0
02/03/2021,5,GSV,71.363,11.5,11.5,0,85.2,2.3,0,0
02/03/2021,6,GSV,71.318,11.2,11.3,0,84.4,2.3,0,0
02/03/2021,7,GSV,74.255,10.6,10.6,0,87,2,0,0
02/03/2021,8,GSV,77.632,10.1,11.6,0,71.6,1.8,39.7,0
02/03/2021,9,GSV,81.393,15.1,16.7,0,53,2.2,240.7,0
02/03/2021,10,GSV,86.802,22.8,22.4,0,37.9,3.8,486.1,0
02/03/2021,11,GSV,91.387,18.9,27.4,0,57.7,3.8,678.7,0
02/03/2021,12,GSV,94.2,22,32.3,0,44.8,4.1,835.3,0
02/03/2021,13,GSV,96.186,23.9,34.9,0,36.3,3.9,906.5,0
02/03/2021,14,GSV,96.927,26.5,36.7,0,26.8,3.5,902.2,0
02/03/2021,15,GSV,97.167,27.4,37,0,21.8,4.1,825,0
02/03/2021,16,GSV,99.482,28.3,35.6,0,20.8,4.1,681.5,0
02/03/2021,17,GSV,100.961,28.5,32.5,0,24.2,3.2,477.8,0
02/03/2021,18,GSV,101.027,26.6,28.1,0,35,4.5,234.9,0
02/03/2021,19,GSV,99.842,23.3,22.4,0,44,3.6,22.2,0
02/03/2021,20,GSV,104.949,22,19.5,0,39.6,2.8,0,0
02/03/2021,21,GSV,111.379,20.2,17.2,0,37,2.1,0,0
02/03/2021,22,GSV,108.101,19,15.9,0,37.6,2.7,0,0
02/03/2021,23,GSV,101.797,17.3,15,0,42.1,2.3,0,0
02/03/2021,24,GSV,93.33,15.5,14,0,47.2,2,0,0
03/03/2021,1,GSV,85.545,14,13,0,51.6,2.2,0,0
03/03/2021,2,GSV,80.428,13.9,13.1,0,54.1,1.8,0,0
03/03/2021,3,GSV,77.57,13.7,13.1,0,56.1,1.6,0,0
03/03/2021,4,GSV,75.73,12.7,12.3,0,61.2,1.9,0,0
03/03/2021,5,GSV,74.838,11.7,11.5,0,66.8,2,0,0
03/03/2021,6,GSV,74.921,11.4,11.3,0,70.7,1.9,0,0
03/03/2021,7,GSV,77.38,12,12,0,70.2,1.3,0,0
03/03/2021,8,GSV,80.945,12.5,13.1,0,72.6,0.6,39.7,0
03/03/2021,9,GSV,84.943,17.3,18.6,0,43,2.4,251.5,0
03/03/2021,10,GSV,89.832,18.9,23.6,0,40.4,2.9,477.5,0
03/03/2021,11,GSV,95.518,21.6,29.2,0,43,0,656.3,0
03/03/2021,12,GSV,97.09,24.9,33.3,0,27.1,0.5,783.2,0
03/03/2021,13,GSV,99.523,27.6,35.8,0,15.6,3,870.5,0
03/03/2021,14,GSV,100.389,28.8,36.5,0,16,3.5,844.4,0
03/03/2021,15,GSV,100.352,28,33.3,0,15.4,5.2,625.9,0
03/03/2021,16,GSV,101.469,26.9,29.2,0,14.9,5.7,470,0
03/03/2021,17,GSV,101.436,27,27.3,0,16.2,6.1,354.3,0
03/03/2021,18,GSV,100.75,25.1,24.2,0,20.9,4.9,177.4,0
03/03/2021,19,GSV,98.887,21.5,20.3,0,27.9,2.3,17.7,0
03/03/2021,20,GSV,105.948,20.1,17.9,0,40.3,0,0,0
03/03/2021,21,GSV,110.282,19.2,16.5,0,51.7,0.5,0,0
03/03/2021,22,GSV,107.15,18.5,15.9,0,40.3,2.3,0,0
03/03/2021,23,GSV,101.252,18.4,15.6,0,36.7,2,0,0
03/03/2021,24,GSV,93.24,17,14.8,0,40.4,2.2,0,0
04/03/2021,1,GSV,85.83,16.1,14.4,0,44.3,1.8,0,0
04/03/2021,2,GSV,80.482,14.9,13.5,0,47.6,2.1,0,0
04/03/2021,3,GSV,77.756,14.5,13,0,45.5,2.4,0,0
04/03/2021,4,GSV,75.907,14.4,12.7,0,40.7,2.6,0,0
04/03/2021,5,GSV,74.56,14.4,12.6,0,37.1,2.4,0,0
04/03/2021,6,GSV,74.856,15.5,13.1,0,33,2.6,0,0
04/03/2021,7,GSV,75.055,14.9,12.9,0,37.5,2.5,0,0
04/03/2021,8,GSV,79.343,16.1,14.1,0,38.4,3.1,46.9,0
04/03/2021,9,GSV,84.314,17.1,18.8,0,41.3,4.1,268.6,0
04/03/2021,10,GSV,90.825,18.5,24.4,0,46.2,5.2,465.9,0
04/03/2021,11,GSV,95.591,21.1,29.5,0,39.5,5,624.8,0
04/03/2021,12,GSV,96.974,25.2,33.1,0,26.1,5.3,692.4,0
04/03/2021,13,GSV,97.132,26.8,34.2,0,21.1,5.8,678.8,0
04/03/2021,14,GSV,97.152,28.3,34.7,0,18.7,6.5,657.2,0
04/03/2021,15,GSV,98.067,28.6,34.8,0,19,8.1,634.9,0
04/03/2021,16,GSV,100.31,28,34.4,0,22.1,8.1,574.5,0
04/03/2021,17,GSV,101.288,28.9,32.6,0,20.5,7.3,431.2,0
04/03/2021,18,GSV,100.998,28.2,29.2,0,20.3,5.9,224.2,0
04/03/2021,19,GSV,98.631,25.1,23.5,0,27.1,6.1,24.4,0
04/03/2021,20,GSV,104.63,22.5,19.8,0,35.3,6.6,0,0
04/03/2021,21,GSV,110.276,20.1,17.7,0,46.3,5.4,0,0
04/03/2021,22,GSV,106.693,18.9,16.5,0,50.1,4.3,0,0
04/03/2021,23,GSV,100.687,17.6,16,0,57.3,3.7,0,0
04/03/2021,24,GSV,92.988,16.9,15.8,0,62.5,3.7,0,0
05/03/2021,1,GSV,85.676,16,15.4,0,69.4,3.5,0,0
05/03/2021,2,GSV,80.649,15.4,15.2,0,74.1,3,0,0
05/03/2021,3,GSV,78.229,14.6,14.7,0,79.2,2.3,0,0
05/03/2021,4,GSV,76.464,13.7,13.8,0,84.2,2.7,0,0
05/03/2021,5,GSV,75.43,13.6,13.7,0,85.8,2.9,0,0
05/03/2021,6,GSV,75.903,13.3,13.5,0,87,2.9,0,0
05/03/2021,7,GSV,78.883,12.8,13.1,0,91,2.9,0,0
05/03/2021,8,GSV,81.886,13.5,14.2,0,86.7,2.6,48.4,0
05/03/2021,9,GSV,85.684,14.5,19.2,0,74.5,2.2,286.7,0
05/03/2021,10,GSV,90.901,17,23.9,0,70.8,3.3,514.4,0
05/03/2021,11,GSV,94.506,19.6,29.2,0,62.4,4.3,709.2,0
05/03/2021,12,GSV,95.531,21.9,33.9,0,52.6,3.5,846.5,0
05/03/2021,13,GSV,97.9,25,37,0,37.9,2.7,914.4,0
05/03/2021,14,GSV,98.922,27.3,38.3,0,28.6,4.4,908.3,0
05/03/2021,15,GSV,100.315,28.4,38.1,0,22.3,5.3,829.4,0
05/03/2021,16,GSV,102.283,28.7,36.4,0,20.5,5.9,684.2,0
05/03/2021,17,GSV,102.803,28.8,33.1,0,18.9,5.8,483.2,0
05/03/2021,18,GSV,102.896,27.5,28.2,0,20.8,5.9,255.1,0
05/03/2021,19,GSV,101.121,24.6,22.2,0,22.3,4.2,28.7,0
05/03/2021,20,GSV,104.126,21.6,18.6,0,28.7,3.8,0,0
05/03/2021,21,GSV,110.762,18.8,16.9,0,38.5,3.2,0,0
05/03/2021,22,GSV,107.495,18.2,16.4,0,52.2,3.2,0,0
05/03/2021,23,GSV,101.877,17,16,0,61.8,3.1,0,0
05/03/2021,24,GSV,94.735,16.1,15.6,0,68.4,2.8,0,0
06/03/2021,1,GSV,86.612,15.1,15,0,74.7,2.7,0,0
06/03/2021,2,GSV,81.38,14.6,14.7,0,79.4,2.7,0,0
06/03/2021,3,GSV,78.544,13.9,14.2,0,85.5,2.5,0,0
06/03/2021,4,GSV,76.414,13.4,13.7,0,90,2.4,0,0
06/03/2021,5,GSV,74.826,13.1,13.5,0,92.2,2.4,0,0
06/03/2021,6,GSV,73.056,13.3,13.6,0,91,2.5,0,0
06/03/2021,7,GSV,74.692,12.6,13,0,94.5,2.3,0,0
06/03/2021,8,GSV,77.236,13.3,14.3,0,91.1,2.2,53.3,0
06/03/2021,9,GSV,81.983,13.6,20.1,0,80.5,0.3,289.8,0
06/03/2021,10,GSV,89.05,17.7,25.3,0,69.8,3.1,517.8,0
06/03/2021,11,GSV,92.841,20.6,30.3,0,56.2,2.9,709.6,0
06/03/2021,12,GSV,95.695,23.6,34.3,0,44,2.7,839.7,0
06/03/2021,13,GSV,97.589,26.2,36.4,0,35.4,4.6,907.8,0
06/03/2021,14,GSV,98.701,27.3,37.7,0,30.2,4.8,892.4,0
06/03/2021,15,GSV,99.166,28.1,37.7,0,24.9,4.7,817.5,0
06/03/2021,16,GSV,100.904,28.9,36.4,0,22.7,5.6,688.7,0
06/03/2021,17,GSV,101.029,29,33.4,0,23.3,5.8,488.6,0
06/03/2021,18,GSV,100.947,28.2,29.1,0,23.1,5.5,258.7,0
06/03/2021,19,GSV,100.53,25.1,22.9,0,25.9,4.8,29.3,0
06/03/2021,20,GSV,104.601,22.4,19.3,0,28.8,3.5,0,0
06/03/2021,21,GSV,109.757,20.3,17.3,0,32.7,2.1,0,0
06/03/2021,22,GSV,105.808,18.9,16.1,0,40.6,2.5,0,0
06/03/2021,23,GSV,100.472,16.9,15.3,0,48.4,2,0,0
06/03/2021,24,GSV,93.338,15.1,14.1,0,57,2.4,0,0
07/03/2021,1,GSV,86.622,13.8,13.3,0,62.5,2.1,0,0
07/03/2021,2,GSV,81.604,13,12.7,0,67.9,2,0,0
07/03/2021,3,GSV,78.644,12,11.9,0,76.9,2.3,0,0
07/03/2021,4,GSV,76.76,11.9,11.9,0,78.9,1.8,0,0
07/03/2021,5,GSV,75.627,13.1,13.5,0,72.9,0.5,0,0
07/03/2021,6,GSV,74.935,12.6,12.9,0,73.9,0.5,0,0
07/03/2021,7,GSV,75.733,9.2,8.7,0,89,1.6,0,0
07/03/2021,8,GSV,75.351,9.7,11.8,0,71.6,3.4,58.9,0
07/03/2021,9,GSV,77.303,14.4,18.6,0,59.5,3.8,302.7,0.3
07/03/2021,10,GSV,81.104,17.9,24.5,0,57.7,3.8,534.1,0.3
07/03/2021,11,GSV,84.918,21.6,29.5,0,45.3,3.5,729.3,0
07/03/2021,12,GSV,86.986,24.6,33.4,0,31.3,3.5,867,0
07/03/2021,13,GSV,88.421,28.3,35.8,0,20.5,3.7,934.7,0
07/03/2021,14,GSV,88.76,29.9,36.7,0,14.2,2.1,926.9,0
07/03/2021,15,GSV,89.513,30.8,36,0,14.7,3.2,844,0
07/03/2021,16,GSV,89.538,30,33.9,0,16.5,5.1,694.6,0
07/03/2021,17,GSV,89.672,28.5,30.8,0,18.9,4.8,492.4,0
07/03/2021,18,GSV,89.431,25.9,26.6,0,21.9,4.5,261.4,0
07/03/2021,19,GSV,88.851,23.3,20.8,0,25.6,3,30.6,0
07/03/2021,20,GSV,93.142,19.4,17.4,0,35.4,1.8,0,0
07/03/2021,21,GSV,100.774,16.8,16.1,0,44.4,1.8,0,0
07/03/2021,22,GSV,99.947,16.5,15.8,0,63,2,0,0
07/03/2021,23,GSV,95.952,15.4,14.7,0,63,2.5,0,0
07/03/2021,24,GSV,89.892,16.3,15.4,0,55.8,1.6,0,0
08/03/2021,1,GSV,83.476,13.7,13.2,0,63.2,2.1,0,0
08/03/2021,2,GSV,78.834,13.1,12.7,0,65.4,2.2,0,0
08/03/2021,3,GSV,76.209,14.1,13.7,0,60.7,1.3,0,0
08/03/2021,4,GSV,74.314,13.2,13.2,0,64.6,0.9,0,0
08/03/2021,5,GSV,73.46,12.7,12.6,0,67.5,1.2,0,0
08/03/2021,6,GSV,73.267,12.8,12.8,0,66.8,0.8,0,0
08/03/2021,7,GSV,75.557,11,10.9,0,76.1,1.8,0,0
08/03/2021,8,GSV,78.246,12.9,13.6,0,67.8,0.7,59.8,0
08/03/2021,9,GSV,83.725,16.6,20.1,0,42.3,0,294,0
08/03/2021,10,GSV,88.624,20.4,26.1,0,35.6,0,525.5,0
08/03/2021,11,GSV,93.744,23.3,30.7,0,35,0,716.7,0
08/03/2021,12,GSV,97.985,25.7,34.6,0,30.3,0,841.1,0
08/03/2021,13,GSV,100.853,29.6,37,0,20.8,0,899.9,0
08/03/2021,14,GSV,100.435,31.1,38,0,14.6,0.3,858.2,0
08/03/2021,15,GSV,100.181,31.5,36.9,0,15.5,0,725.5,0
08/03/2021,16,GSV,103.512,29.4,34.6,0,26.2,3.7,602.7,0
08/03/2021,17,GSV,103.882,29.5,31.2,0,14.9,4.9,395,0
08/03/2021,18,GSV,102.615,28,26.6,0,15.3,5.3,177.7,0
08/03/2021,19,GSV,100.467,24.3,21.5,0,23.3,4.4,23.5,0
08/03/2021,20,GSV,106.133,21.4,18,0,28.4,1.7,0,0
08/03/2021,21,GSV,112.916,19.9,17.1,0,32.8,0.6,0,0
08/03/2021,22,GSV,110.32,18.8,16.5,0,43.3,2,0,0
08/03/2021,23,GSV,104.662,17.5,15.6,0,45.8,2.1,0,0
08/03/2021,24,GSV,96.806,16.9,15,0,44.3,2,0,0
09/03/2021,1,GSV,88.156,15.3,13.7,0,47.2,2.7,0,0
09/03/2021,2,GSV,82.758,15.2,13.7,0,45.4,2.2,0,0
09/03/2021,3,GSV,79.763,15,13.6,0,47,2,0,0
09/03/2021,4,GSV,77.444,14.2,13.4,0,53.6,1.4,0,0
09/03/2021,5,GSV,76.361,13.9,13.1,0,54.1,1.9,0,0
09/03/2021,6,GSV,76.373,13.6,12.8,0,53.8,2,0,0
09/03/2021,7,GSV,79.025,12.7,12.1,0,57.5,2.3,0,0
09/03/2021,8,GSV,83.018,14.1,14,0,59.4,1.5,39.7,0
09/03/2021,9,GSV,86.149,15.3,18.9,0,41.8,0,211.1,0
09/03/2021,10,GSV,91.608,20.6,25.4,0,35.1,0,450.6,0
09/03/2021,11,GSV,95.174,25.2,30.5,0,29.5,0,593.1,0
09/03/2021,12,GSV,98.154,27,33.9,0,29.7,1.3,735.7,0
09/03/2021,13,GSV,101.121,30.9,36.8,0,16.3,3,813.3,0
09/03/2021,14,GSV,102.77,29.8,37.5,0,16.1,2.6,822.4,0
09/03/2021,15,GSV,104.055,30.7,38.3,0,14.5,4.2,832.1,0
09/03/2021,16,GSV,106.296,29.6,35.2,0,14.1,4.8,599.3,0
09/03/2021,17,GSV,107.751,27.9,31.1,0,18.5,4.7,387,0
09/03/2021,18,GSV,107.234,27.3,27.3,0,19.7,2.6,196.2,0
09/03/2021,19,GSV,104.982,25.5,22.4,0,16.1,0,20.2,0
09/03/2021,20,GSV,111.482,23.6,19.9,0,22.2,0,0,0
09/03/2021,21,GSV,115.453,23.1,19,0,22.6,0,0,0
09/03/2021,22,GSV,112.52,21.7,18.1,0,32,2.9,0,0
09/03/2021,23,GSV,107.034,20.9,16.9,0,28.9,2.7,0,0
09/03/2021,24,GSV,99.036,19,15.4,0,31.8,2.6,0,0
10/03/2021,1,GSV,91.085,17,14.6,0,37.8,2.2,0,0
10/03/2021,2,GSV,85.36,16.1,14.2,0,41.7,2.1,0,0
10/03/2021,3,GSV,82.17,15.9,14.1,0,43.8,2.1,0,0
10/03/2021,4,GSV,80.072,15.2,13.9,0,49.5,2,0,0
10/03/2021,5,GSV,78.675,15.3,14.1,0,52,2.1,0,0
10/03/2021,6,GSV,78.487,15.5,14.3,0,53.8,2.1,0,0
10/03/2021,7,GSV,80.94,13.5,13.2,0,70.6,2.5,0,0
10/03/2021,8,GSV,84.29,15.5,15.5,0,62.7,1.9,53.6,0
10/03/2021,9,GSV,88.511,17.5,20.1,0,53.8,1.7,262.8,0
10/03/2021,10,GSV,93.304,21.5,26,0,38.2,1.9,515.4,0
10/03/2021,11,GSV,97.301,24.4,31.7,0,26.2,2.8,720.4,0
10/03/2021,12,GSV,99.146,26.6,36.1,0,24.2,3.2,857,0
10/03/2021,13,GSV,101.888,28.8,38.8,0,18.2,4.3,922.3,0
10/03/2021,14,GSV,103.626,29.9,39.9,0,16.2,6.1,908.7,0
10/03/2021,15,GSV,105.472,30.5,39.6,0,17.2,7.9,822.4,0
10/03/2021,16,GSV,107.611,30,37.9,0,17.9,9.2,678.1,0
10/03/2021,17,GSV,107.678,28.3,34.2,0,20.4,8.9,481.9,0
10/03/2021,18,GSV,107.574,27,29.2,0,21.1,7.9,233.3,0
10/03/2021,19,GSV,105.211,25.1,23.8,0,22,5.8,28.5,0
10/03/2021,20,GSV,108.504,22.5,20.1,0,23.7,4,0,0
10/03/2021,21,GSV,114.724,21.2,18.3,0,28.9,4.6,0,0
10/03/2021,22,GSV,111.592,20.4,17,0,37.8,3.5,0,0
10/03/2021,23,GSV,106.786,18.9,16.5,0,45.9,2.8,0,0
10/03/2021,24,GSV,98.587,17.9,16.2,0,51.9,2.8,0,0
11/03/2021,1,GSV,90.544,17.2,15.8,0,56.2,3,0,0
11/03/2021,2,GSV,85.245,16.6,15.6,0,60.4,2.8,0,0
11/03/2021,3,GSV,82.046,16.1,15.3,0,64,2.8,0,0
11/03/2021,4,GSV,80.036,15.8,15.1,0,65.8,2.6,0,0
11/03/2021,5,GSV,78.666,15.5,14.9,0,66,2.5,0,0
11/03/2021,6,GSV,78.588,15,14.6,0,66.7,1.9,0,0
11/03/2021,7,GSV,81.309,14.2,13.9,0,67.9,2,0,0
11/03/2021,8,GSV,84.132,15.3,15.3,0,63,2.2,61,0
11/03/2021,9,GSV,88.599,16.2,19.6,0,61,3.4,269.9,0
11/03/2021,10,GSV,93.314,18.8,24.8,0,50.8,5.2,487.9,0
11/03/2021,11,GSV,96.688,21.4,30,0,42.5,4.5,676.9,0
11/03/2021,12,GSV,97.806,24,34.4,0,34.3,4,826.7,0
11/03/2021,13,GSV,99.387,26.5,36.9,0,28.6,3.8,895.8,0
11/03/2021,14,GSV,100.671,27.4,38.1,0,23.1,3.5,882,0
11/03/2021,15,GSV,102.105,28.4,37.8,0,19.8,3.8,794.5,0
11/03/2021,16,GSV,104.926,29.2,36,0,16.8,5.4,647,0
11/03/2021,17,GSV,105.729,28.5,32.4,0,19.5,5.6,444.9,0
11/03/2021,18,GSV,105.598,26.3,27.6,0,18.9,5.9,223.5,0
11/03/2021,19,GSV,103.288,24.3,22.3,0,19.2,6.4,29.3,0
11/03/2021,20,GSV,107.722,22.6,18.7,0,18.5,5.3,0,0
11/03/2021,21,GSV,114.077,20.2,16.8,0,23.3,4.1,0,0
11/03/2021,22,GSV,110.718,19.8,15.4,0,27.5,3,0,0
11/03/2021,23,GSV,105.115,18.4,15.2,0,35.4,2.9,0,0
11/03/2021,24,GSV,97.114,17.4,15,0,42.8,2.7,0,0
12/03/2021,1,GSV,89.623,17,15.1,0,47.5,2.7,0,0
12/03/2021,2,GSV,84.479,16.5,14.9,0,50.5,2.4,0,0
12/03/2021,3,GSV,81.658,16,14.6,0,52.2,2.3,0,0
12/03/2021,4,GSV,79.778,15.6,14.3,0,53.3,2.7,0,0
12/03/2021,5,GSV,78.471,15.3,14,0,53.3,2.9,0,0
12/03/2021,6,GSV,78.312,15.1,13.8,0,51.8,2.8,0,0
12/03/2021,7,GSV,81.05,15.2,13.8,0,53.5,3,0,0
12/03/2021,8,GSV,84.196,12.2,14.8,0,48.1,0,61.3,0
12/03/2021,9,GSV,88.133,15.4,18.2,0,40.2,0.7,258.6,0
12/03/2021,10,GSV,93.182,18.3,22.2,0,29.4,4.6,439,0
12/03/2021,11,GSV,97.289,20.9,27.1,0,19.6,7.4,607.7,0
12/03/2021,12,GSV,98.786,22.3,31.7,0,14.6,7.5,753.3,0
12/03/2021,13,GSV,98.635,24.8,34.5,0,12.4,7,840.2,0
12/03/2021,14,GSV,99.966,27.4,35.8,0,12.5,7.6,830.8,0
12/03/2021,15,GSV,98.352,28.2,36,0,15.3,6.8,793.7,0
12/03/2021,16,GSV,101.67,29,35.1,0,17.2,7,689.9,0
12/03/2021,17,GSV,103.349,28.5,31.9,0,18.1,7.6,487.9,0
12/03/2021,18,GSV,104.28,28.2,27.7,0,17.9,7.4,261.6,0
12/03/2021,19,GSV,102.524,25.8,22.1,0,20.2,6.8,34.5,0
12/03/2021,20,GSV,106.419,22.6,18.3,0,27.4,5.5,0,0
12/03/2021,21,GSV,113.165,20.3,16.5,0,36.7,5,0,0
12/03/2021,22,GSV,109.276,18.2,15.7,0,46.5,3.8,0,0
12/03/2021,23,GSV,104.176,17,15.3,0,53.6,3.6,0,0
12/03/2021,24,GSV,97.224,16.2,14.9,0,59.3,3.5,0,0
13/03/2021,1,GSV,90.004,15.9,14.6,0,60.2,3.8,0,0
13/03/2021,2,GSV,84.486,15.5,14.2,0,57.9,3.9,0,0
13/03/2021,3,GSV,81.354,15.3,13.7,0,53.8,4.2,0,0
13/03/2021,4,GSV,78.024,15.2,13.2,0,46.5,4.3,0,0
13/03/2021,5,GSV,76.062,14.9,12.8,0,42.1,4.5,0,0
13/03/2021,6,GSV,76.143,14.5,12.5,0,41.3,4.7,0,0
13/03/2021,7,GSV,78.316,14.3,12.4,0,45.1,5,0,0
13/03/2021,8,GSV,79.994,15,13.7,0,44.4,5.1,78.5,0
13/03/2021,9,GSV,83.805,15,17.3,0,43.8,7.4,320.1,0
13/03/2021,10,GSV,88.754,17.5,21.2,0,38.4,7.8,551.2,0
13/03/2021,11,GSV,91.974,19.4,25.8,0,30.8,9.1,747.4,0
13/03/2021,12,GSV,93.048,21.4,29.5,0,26.2,10.3,886.8,0
13/03/2021,13,GSV,93.244,22.7,32.1,0,22.8,9.6,957,0
13/03/2021,14,GSV,93.105,22.9,32.5,0,20.2,10.5,953.8,0
13/03/2021,15,GSV,91.781,23.4,31.7,0,17.8,10.1,878.9,0
13/03/2021,16,GSV,90.938,23.8,29.7,0,15.8,9.5,733.9,0
13/03/2021,17,GSV,91.317,23.7,26.5,0,12.6,9.4,528,0
13/03/2021,18,GSV,91.911,22.9,22.1,0,16.7,9,290.1,0
13/03/2021,19,GSV,91.659,20,16.7,0,23.4,7.3,39.5,0
13/03/2021,20,GSV,95.503,18,14.3,0,31.8,6.4,0,0
13/03/2021,21,GSV,101.254,16,13.6,0,41.8,5.4,0,0
13/03/2021,22,GSV,97.461,15.1,13.3,0,50.2,4.7,0,0
13/03/2021,23,GSV,92.827,14.4,13.1,0,58.7,4.7,0,0
13/03/2021,24,GSV,86.205,14.2,13,0,61.6,5.1,0,0
14/03/2021,1,GSV,79.91,14.4,12.8,0,54.9,5.9,0,0
14/03/2021,2,GSV,74.705,14.1,12.2,0,45.5,6,0,0
14/03/2021,3,GSV,72.035,13.6,11.9,0,43.6,5.7,0,0
14/03/2021,4,GSV,70.674,13.3,11.7,0,44.5,5.3,0,0
14/03/2021,5,GSV,69.726,13,11.6,0,43,5.1,0,0
14/03/2021,6,GSV,69.193,12.7,11.4,0,40.1,4.6,0,0
14/03/2021,7,GSV,70.725,11.9,10.9,0,40.9,4.4,0,0
14/03/2021,8,GSV,71.149,12.8,12.2,0,35.9,4.5,90.1,0
14/03/2021,9,GSV,73.535,12.6,16.2,0,36.2,4.7,349,0
14/03/2021,10,GSV,78.303,15.6,20.4,0,26.5,5.4,589.7,0
14/03/2021,11,GSV,81.074,19.2,26.2,0,20.8,5.8,790,0
14/03/2021,12,GSV,82.754,21.1,31,0,16.8,6.7,930.3,0
14/03/2021,13,GSV,83.453,24.2,33.9,0,12.9,5.9,997.7,0
14/03/2021,14,GSV,83.747,25.9,35.6,0,10.7,6,985.8,0
14/03/2021,15,GSV,83.781,26.3,35.6,0,9.8,6.5,896.8,0
14/03/2021,16,GSV,83.383,25.7,33.7,0,10.8,7.1,737.6,0
14/03/2021,17,GSV,83.641,25.5,30.4,0,12.7,6.9,521.2,0
14/03/2021,18,GSV,83.518,24.4,25.6,0,16,7.9,278.2,0
14/03/2021,19,GSV,82.522,21.8,19.1,0,20.2,5.6,38.1,0
14/03/2021,20,GSV,86.68,19.9,15.2,0,25.8,5.6,0,0
14/03/2021,21,GSV,94.21,17.4,14.5,0,40,3.8,0,0
14/03/2021,22,GSV,92.555,16.2,14.2,0,47.7,3.7,0,0
14/03/2021,23,GSV,88.588,15.2,13.9,0,55.4,3.3,0,0
14/03/2021,24,GSV,82.54,14.5,13.6,0,60.9,3.2,0,0
15/03/2021,1,GSV,76.759,13.8,13.1,0,63.8,3.3,0,0
15/03/2021,2,GSV,72.249,13.4,12.7,0,61.2,3.1,0,0
15/03/2021,3,GSV,69.484,12.8,12.1,0,58.5,2.8,0,0
15/03/2021,4,GSV,68.016,12.2,11.7,0,56.8,2.5,0,0
15/03/2021,5,GSV,67.077,11.5,11.1,0,56.7,2.3,0,0
15/03/2021,6,GSV,67.341,10.7,10.5,0,57.5,2.1,0,0
15/03/2021,7,GSV,69.247,9.1,7.9,0,63.8,2.2,0,0
15/03/2021,8,GSV,70.411,10.9,11.7,0,57.9,1.2,90.6,0
15/03/2021,9,GSV,74.368,13,17.9,0,49.3,0,341.6,0
15/03/2021,10,GSV,81.28,16.8,23.7,0,42.6,0,575.1,0
15/03/2021,11,GSV,86.238,20.3,29.4,0,33.7,2.7,770.5,0
15/03/2021,12,GSV,89.661,23.2,34,0,24.3,3.2,908.4,0
15/03/2021,13,GSV,91.91,25.3,36.4,0,21.2,3.5,976.2,0
